employee_id,employee_name,department,working_hours_per_day,sleep_hours,stress_level,meetings_per_day,work_mode,productivity_score,salary,leaves_taken,burnout_risk
EMP5434,Daniel Duran,,12.8,4.5,2,6,Onsite,71,220089.0,16,High
EMP4089,William Prince,Marketing,8.8,7.5,5,11,Hybrid,65,177236.0,6,Medium
EMP1789,Steven Brewer,Operations,11.8,3.7,10,2,Onsite,64,197069.0,24,Low
EMP3438,Andrea Williams,Sales,,3.2,6,0,Onsite,49,117220.0,24,High
EMP3968,Linda Baker,HR,6.8,5.5,8,2,Hybrid,83,126633.0,24,High
EMP3251,Dana Adkins,HR,12.4,5.4,2,10,Hybrid,69,71384.0,25,Medium
EMP1871,Stephanie Evans,Operations,8.6,8.5,6,0,Remote,58,101457.0,16,High
EMP2932,Adrian Shaw,Operations,8.3,5.2,9,12,remote,40,54557.0,16,High
EMP2501,,IT,,4.2,9,12,Onsite,50,32169.0,19,High
EMP5574,Julie Payne,Finance,,8.0,8,0,Hybrid,91,,17,Low
EMP5440,Jessica Long,IT,14.0,5.1,7,5,Hybrid,56,25843.0,7,High
EMP1073,Tara Adams,Support,7.6,5.7,6,12,Hybrid,96,124385.0,8,Medium
EMP2995,Brooke Christensen,HR,8.2,5.4,1,0,Remote,59,28175.0,30,Medium
EMP2831,Jeffrey House,Operations,7.3,4.2,8,6,Hybrid,64,34432.0,22,High
EMP5727,Michael Walker,IT,13.1,7.2,9,2,Remote,66,167635.0,22,High
EMP4245,Stacey Hernandez,Finance,6.2,8.5,7,7,Remote,99,180291.0,4,Medium
EMP1092,Jill Stevenson,HR,9.9,4.6,1,8,Onsite,58,207823.0,30,Medium
EMP5741,Robert Houston,Sales,8.7,8.3,7,7,Onsite,56,33785.0,14,High
EMP5101,Katherine Anderson,Finance,14.3,8.9,4,6,Onsite,96,25854.0,22,Medium
EMP3413,,IT,14.9,7.0,8,12,Hybrid,79,44044.0,11,High
EMP4107,Heather Braun,Finance,4.0,6.4,1,3,Onsite,64,234078.0,1,Medium
EMP2965,John Johnson,HR,11.7,6.6,7,2,Hybrid,90,130907.0,6,Medium
EMP1494,Andrew George,Finance,12.0,3.6,5,10,Hybrid,54,144734.0,9,Low
EMP4378,Robert Barrett,Marketing,14.2,5.3,8,1,Onsite,71,245409.0,26,Medium
EMP5902,Sara Leonard,Sales,10.3,5.4,7,3,Hybrid,85,183971.0,25,Medium
EMP2432,Timothy Buchanan,HR,10.8,5.4,1,0,Remote,94,217119.0,5,High
EMP2164,Dr. Rebekah Mcdowell,Support,12.7,5.3,9,12,Hybrid,57,152382.0,15,High
EMP3111,Terri Gutierrez,Operations,12.3,4.6,2,8,Onsite,92,63782.0,19,High
EMP2270,Zachary Moore,IT,12.0,3.8,1,9,Remote,46,124057.0,12,Low
EMP2971,Joanne Williams,IT,11.8,4.0,10,11,Onsite,75,38124.0,8,Medium
EMP2988,Margaret Branch,,7.2,3.3,8,6,Remote,96,,27,High
EMP4370,Michael Dawson,Support,5.5,6.4,6,6,Remote,57,173965.0,22,Low
EMP3426,Derrick Graham,Finance,7.1,8.2,3,8,Onsite,50,171798.0,19,Medium
EMP1618,Christopher Brown,Operations,14.8,4.7,6,10,Hybrid,72,152793.0,24,Low
EMP4985,Kimberly Blackwell,IT,8.2,6.3,5,0,Hybrid,55,79091.0,27,Medium
EMP2934,Monica Taylor,Operations,11.3,5.9,4,1,Onsite,51,126674.0,17,High
EMP4016,Sarah Mcintosh,Marketing,14.0,3.8,1,4,Remote,51,183553.0,16,Low
EMP5936,Phillip Morris,Sales,9.5,6.6,1,5,Hybrid,60,155786.0,15,High
EMP5281,Kelly Campbell,HR,7.0,5.6,10,4,Onsite,56,154435.0,25,Low
EMP2718,Elizabeth Davis,Sales,12.1,5.1,10,12,Onsite,49,172556.0,27,Low
EMP3225,Angela Summers,Finance,7.5,5.9,5,4,Onsite,54,26992.0,6,High
EMP4680,Samantha Strickland,Finance,4.9,5.1,4,1,Onsite,100,150193.0,10,High
EMP1869,Leslie Johnson,IT,11.5,8.8,2,5,Hybrid,72,217140.0,18,Low
EMP3925,Nicole Hansen,IT,5.7,,9,4,Remote,60,61026.0,8,Low
EMP2042,Cassandra Patterson,Support,11.2,4.0,1,7,Onsite,57,181727.0,8,Medium
EMP2536,Robin Kennedy PhD,Operations,11.6,7.5,8,8,Remote,71,107055.0,30,Medium
EMP1356,Angela Mccullough,Operations,8.8,9.0,4,3,Hybrid,91,218360.0,18,High
EMP2162,William Johnson,Support,7.0,5.1,10,3,Remote,70,152190.0,21,Low
EMP5421,Dorothy Riley,Finance,5.0,4.5,6,7,Onsite,95,196783.0,11,Medium
EMP3978,Michael Martinez,HR,9.2,4.2,7,3,Onsite,59,203189.0,26,High
EMP5356,Jordan Massey,IT,5.5,3.8,1,7,Hybrid,93,102472.0,22,Medium
EMP2434,Misty Mcdonald,Sales,5.2,8.3,7,12,Hybrid,66,41874.0,1,Low
EMP5776,Robert Bennett,Finance,9.8,6.6,9,7,Onsite,49,147688.0,11,Medium
EMP3765,Alyssa Cherry,Marketing,10.8,3.6,3,2,Remote,88,97626.0,17,High
EMP5715,Brianna Olson,Operations,9.9,6.6,1,7,Onsite,89,195354.0,9,Medium
EMP4824,Wendy Thornton,Sales,8.5,5.3,6,9,Remote,45,160562.0,29,High
EMP4927,Sara Russell,Marketing,6.6,7.0,9,4,Onsite,82,173018.0,23,Medium
EMP2419,Julie Navarro,IT,11.6,3.7,1,2,Remote,78,56728.0,16,Low
EMP5110,Douglas Chen,Sales,10.9,4.3,1,7,Hybrid,74,247150.0,5,High
EMP1332,Frank Bishop,Support,8.9,6.6,10,6,Onsite,74,157805.0,29,Medium
EMP3583,Herbert Patrick,Finance,13.2,7.2,3,2,Onsite,54,37515.0,18,Medium
EMP3948,Melissa Green,Operations,9.1,7.0,6,6,Onsite,57,129918.0,3,Medium
EMP4129,Michael Dennis,HR,13.2,3.4,3,6,Remote,45,125713.0,12,Low
EMP2258,Barbara Baird DDS,HR,10.2,5.3,10,4,Onsite,53,73251.0,0,Low
EMP4956,John Arnold,Marketing,13.7,6.8,7,12,Onsite,69,51659.0,5,Low
EMP2859,Daniel Moreno,Marketing,8.6,4.3,6,11,Hybrid,54,106929.0,20,High
EMP2116,Christine Smith,IT,14.0,5.5,9,1,Onsite,63,45062.0,24,Medium
EMP3887,Amanda Carrillo,Operations,7.5,,8,8,Hybrid,78,146470.0,15,Medium
EMP4833,James Rosales,Marketing,13.2,3.8,5,9,Onsite,49,33664.0,7,Low
EMP3803,Mandy Mayer,,7.1,4.3,7,1,Remote,96,50370.0,23,Medium
EMP3655,Lauren Moore,Support,10.1,4.0,7,12,Onsite,79,69804.0,21,High
EMP4523,Dustin Benton,Marketing,6.5,6.6,9,11,Hybrid,66,79318.0,28,Medium
EMP2553,,Finance,8.3,7.6,8,5,Onsite,59,244846.0,16,Low
EMP1445,Laura Elliott MD,Sales,4.9,8.4,1,8,Onsite,76,160480.0,25,High
EMP4289,James Melendez,Support,8.2,3.0,1,10,Onsite,42,46758.0,9,Medium
EMP5385,Courtney Davis,Support,9.3,9.0,2,9,Onsite,62,82687.0,24,Low
EMP1452,Steven Rice,Operations,9.2,4.0,7,2,Hybrid,79,184555.0,21,Low
EMP5010,Keith Gutierrez,Support,11.0,8.6,7,0,Remote,98,230296.0,27,Low
EMP5599,Richard Myers,Sales,4.3,5.7,1,2,Onsite,43,187340.0,28,Medium
EMP4182,Robert Williams,Operations,13.7,5.7,8,8,Hybrid,43,62256.0,7,High
EMP1014,Daniel Johnson,Sales,6.8,6.3,1,10,Hybrid,86,55029.0,21,High
EMP5373,Teresa Duke,HR,12.4,3.8,5,11,Remote,90,81490.0,19,Low
EMP1945,Nathan Mcbride,HR,14.4,7.9,5,4,Hybrid,87,154543.0,12,Low
EMP1247,Bryan Williams,Marketing,7.7,8.0,9,7,Remote,85,172567.0,9,Medium
EMP5849,Zachary Ruiz,Finance,6.8,,7,6,Remote,65,52618.0,1,Medium
EMP1360,Carl Rios,HR,5.4,8.2,4,2,Onsite,85,109435.0,26,Medium
EMP5826,Theresa Johnson,Support,7.0,5.5,4,3,Hybrid,51,211577.0,9,Medium
EMP2769,Ashley Torres,Sales,7.9,6.9,2,5,Hybrid,68,222083.0,3,Low
EMP4688,Sara Bell,Support,11.2,3.9,5,2,Onsite,48,162448.0,8,High
EMP3478,Jonathan Bryan,HR,11.9,6.3,3,3,Remote,67,208611.0,30,High
EMP2456,William Mayo,Support,11.2,3.5,9,3,Hybrid,71,209878.0,23,Low
EMP4418,Linda Tucker,HR,12.0,8.9,6,6,Hybrid,94,,29,High
EMP3364,Mary Stephens,Finance,12.8,8.3,3,10,Onsite,51,226962.0,13,Medium
EMP4765,Rachel Calhoun,Finance,13.1,4.2,10,10,Hybrid,45,26117.0,13,Low
EMP2513,Shelly Reyes,IT,9.4,6.8,10,5,Remote,74,151080.0,9,Low
EMP5257,,HR,10.8,3.9,5,0,Onsite,60,79069.0,22,Medium
EMP4071,Deborah West,Support,4.1,4.3,1,9,Onsite,47,68229.0,1,Low
EMP1490,Carrie Koch,Finance,10.7,,2,8,Remote,86,186925.0,3,Low
EMP1862,Elizabeth Williams,Support,5.5,6.5,2,2,Onsite,53,104490.0,15,Medium
EMP4425,Jennifer Hopkins,Support,14.8,7.0,7,8,Onsite,44,116433.0,27,Medium
EMP3379,Sara Madden,Support,12.5,6.7,8,10,Remote,100,187736.0,23,Medium
EMP2383,Leslie Hamilton,Marketing,14.2,3.5,7,3,Onsite,49,129052.0,16,Medium
EMP3093,Adam Howard,IT,,3.4,8,3,Onsite,79,60262.0,1,High
EMP1199,Rodney Lopez,IT,8.1,5.3,2,5,Onsite,54,32389.0,10,High
EMP2849,Samuel Young,Support,10.5,3.3,6,6,Hybrid,69,146016.0,10,Medium
EMP2362,Christopher Lambert,Operations,8.2,6.6,9,3,Onsite,46,172051.0,8,High
EMP4888,Mrs. Heather Miller,Finance,12.5,3.4,1,9,Remote,45,101296.0,7,High
EMP1506,Alexander Matthews,,12.3,4.9,6,4,Onsite,43,157888.0,7,Medium
EMP2417,Brian Pham,Sales,12.1,7.0,1,11,Onsite,53,160335.0,4,Medium
EMP3881,Brian Butler,HR,14.4,4.2,9,6,Hybrid,70,134463.0,22,High
EMP1025,Martha Garza,Operations,5.0,7.0,6,6,Remote,66,,27,High
EMP3138,,Sales,5.0,8.8,7,12,Remote,75,213818.0,27,Low
EMP2222,Gina Smith,Sales,13.3,6.8,2,11,Remote,55,49545.0,5,Low
EMP2113,Patrick Dean,Marketing,13.1,8.1,7,3,Hybrid,51,186935.0,23,Medium
EMP5445,Jacob Garcia,Finance,13.6,7.7,1,9,Hybrid,55,39657.0,29,High
EMP4693,Rachel Lyons,HR,5.1,5.1,5,4,Onsite,66,29134.0,11,Low
EMP3231,Jeremy Jackson,IT,14.6,4.6,3,11,Hybrid,95,193640.0,25,Low
EMP4143,Alvin Boyle,Sales,,5.1,7,12,Remote,84,154012.0,9,High
EMP5928,Julia Herring,Support,5.8,8.6,10,8,Onsite,66,231884.0,30,Low
EMP1433,Laura Mcdonald,Finance,12.3,4.4,8,1,Remote,91,246711.0,1,Medium
EMP3218,Kiara Romero,HR,10.5,4.2,6,9,Onsite,58,73677.0,20,Low
EMP4404,Ashley Bell,Marketing,14.8,7.2,8,0,Onsite,63,206739.0,9,Low
EMP5522,John Blair,HR,8.0,7.8,10,12,Remote,54,224292.0,22,High
EMP3244,Sarah Ferguson,Support,10.8,5.3,10,11,Onsite,71,62767.0,15,Low
EMP1240,,Sales,14.6,4.3,6,0,Onsite,43,98755.0,15,High
EMP4412,Nicholas Cruz,Marketing,5.0,9.0,8,11,Hybrid,48,239246.0,21,Medium
EMP3287,Stephanie Adams,HR,14.3,6.3,9,5,Remote,64,105463.0,24,Low
EMP5950,Ronnie Silva,Support,4.9,6.0,6,12,Hybrid,50,248372.0,5,High
EMP5690,Jimmy Jones,Support,10.9,3.4,2,4,Onsite,94,185442.0,18,Medium
EMP2102,Amanda Lindsey,HR,9.9,5.0,1,9,Remote,90,33443.0,29,Medium
EMP4204,Calvin Perkins,IT,14.7,6.3,7,7,Remote,62,186794.0,23,Medium
EMP4362,Michael Martinez,Operations,ten,4.2,3,11,Hybrid,43,173736.0,22,Medium
EMP3295,Stacey Huffman,HR,7.1,8.1,4,4,Hybrid,70,245614.0,3,Medium
EMP5119,Sonya Miller,HR,14.8,3.8,8,11,Hybrid,70,167905.0,12,High
EMP1156,Lindsay Anderson,IT,7.4,4.5,3,10,Remote,99,149326.0,2,Low
EMP4210,Michael Archer,Sales,6.0,7.1,7,4,Remote,91,49295.0,9,Low
EMP3748,Brandon Anderson,IT,14.7,8.8,1,3,Remote,82,171857.0,17,Medium
EMP1615,Omar Davis,HR,10.2,6.4,7,1,Hybrid,84,67819.0,1,Medium
EMP1643,Sarah Lopez,Finance,8.0,3.3,4,1,Remote,55,190913.0,13,Low
EMP5054,Grace Wilson,Sales,7.6,7.4,5,7,Hybrid,66,28444.0,27,High
EMP4269,Hayley Stanton,Finance,14.1,9.0,2,9,Remote,78,35369.0,7,Low
EMP2068,Tina Simmons,Operations,9.0,5.0,4,1,Remote,46,28221.0,19,High
EMP4543,,,10.4,7.5,1,4,Remote,84,182824.0,26,Medium
EMP3846,,Marketing,11.9,4.6,10,10,Onsite,58,246616.0,20,Medium
EMP5395,,Operations,10.2,8.9,5,5,Onsite,79,147938.0,3,Medium
EMP2538,Blake Williams,HR,4.9,3.8,1,2,Remote,73,221122.0,3,Medium
EMP1330,Jacob Page,IT,9.1,7.3,8,12,Hybrid,58,242915.0,22,High
EMP3337,David Davidson,Operations,8.2,4.0,6,9,Hybrid,good,88742.0,26,Medium
EMP3847,Terry Howell,HR,13.5,8.5,2,1,Hybrid,53,139700.0,10,High
EMP5693,Nancy Howard,Operations,9.7,5.0,8,5,REMOTE,42,155305.0,22,Low
EMP1622,Anthony Lee,HR,10.5,8.8,7,2,Onsite,51,248926.0,0,Low
EMP5012,Julie Williams,Operations,8.0,6.9,9,9,Remote,72,128956.0,16,High
EMP4166,Samantha Bautista,IT,6.3,3.1,3,0,Remote,83,150563.0,12,Low
EMP4689,Andrew Hines,Sales,,7.6,10,2,Remote,70,125026.0,13,High
EMP4982,Alan Adkins,Support,ten,4.4,4,10,Onsite,57,203992.0,4,Medium
EMP5078,Christine Jackson,Finance,11.4,4.0,5,1,Onsite,65,99504.0,3,Low
EMP4096,April Adams,Sales,7.5,7.6,7,12,Onsite,97,145635.0,12,High
EMP3916,Anna Parks,Support,7.8,7.5,9,10,Hybrid,54,57099.0,4,Medium
EMP1755,Christopher Roberts DDS,Finance,10.5,5.8,9,1,Hybrid,92,141710.0,5,Low
EMP1518,Michael Schwartz,Marketing,13.7,5.5,10,11,Hybrid,88,90074.0,8,Medium
EMP5190,Brandon Knapp,IT,4.4,4.6,9,4,Onsite,40,159446.0,3,Medium
EMP1032,Laura Wilcox,HR,7.4,3.3,8,8,Remote,98,248535.0,16,High
EMP4162,Ms. Karen Morris MD,Support,9.5,4.9,10,8,Onsite,44,239576.0,28,High
EMP3723,Kristin Flores,Operations,6.0,3.4,10,7,Onsite,86,166246.0,19,High
EMP2157,Kelly Schroeder,Support,7.0,4.3,7,11,Hybrid,59,26683.0,5,Low
EMP2592,Richard Carr,IT,8.0,6.0,1,9,Onsite,78,222049.0,12,Low
EMP1744,Oscar Lewis,IT,9.9,3.3,1,7,Hybrid,97,202077.0,1,Low
EMP2626,Brittney Mays,Sales,4.3,4.3,10,9,Onsite,72,46104.0,19,Medium
EMP3584,Nicholas Vincent,Operations,5.4,7.3,4,9,Onsite,82,239321.0,17,High
EMP2867,Brittany Kennedy,it,13.7,6.1,9,4,Onsite,55,232279.0,12,Low
EMP3788,Mrs. Stephanie Robinson MD,Sales,8.6,4.3,7,0,Hybrid,98,27535.0,16,Medium
EMP1783,Jennifer Reid,Finance,14.6,7.1,high,1,Hybrid,98,164275.0,20,High
EMP3018,Peter Mcgrath,Marketing,,7.6,6,9,Hybrid,55,213387.0,15,Low
EMP3696,Kevin Smith,Support,13.3,7.9,9,3,Remote,60,26600.0,15,Low
EMP1229,Travis Martin,Finance,7.3,4.0,4,5,Remote,100,161025.0,28,Medium
EMP1857,Rita Williams,Support,9.8,7.7,5,3,Hybrid,41,46912.0,17,High
EMP2694,Bryan Rivera,Support,8.0,4.5,2,7,Hybrid,41,26902.0,12,Medium
EMP2401,Erica Nelson,Support,7.8,6.7,7,12,Hybrid,69,173547.0,30,Medium
EMP3794,Shannon Monroe,Operations,7.0,4.1,1,2,Onsite,44,68646.0,6,Medium
EMP1408,Tracy Dudley,Sales,5.4,7.9,6,10,Onsite,80,194000.0,2,Medium
EMP1170,Valerie Franklin,Marketing,10.1,7.0,6,1,Remote,65,219521.0,1,Medium
EMP1540,Kayla Melton,IT,9.4,4.8,4,5,Remote,72,46586.0,30,High
EMP3377,,Operations,4.3,8.7,5,4,Hybrid,81,121318.0,9,Medium
EMP2962,,Operations,6.6,8.1,7,11,Hybrid,68,141005.0,4,High
EMP5152,Amanda Lara MD,HR,14.3,7.7,5,4,Onsite,40,218143.0,22,Low
EMP1613,Mary Stanley,Marketing,5.6,8.8,3,7,REMOTE,91,27553.0,5,Low
EMP3962,Taylor Gomez,IT,9.7,7.4,5,1,Onsite,81,28168.0,30,Medium
EMP5473,Shannon Bishop,Marketing,11.5,6.4,3,1,Onsite,80,213271.0,18,Low
EMP5641,Heather Wood,HR,7.4,7.2,1,8,Onsite,45,142372.0,1,Medium
EMP2161,Sophia Lewis,IT,8.8,8.5,2,10,Hybrid,50,45921.0,9,Low
EMP4313,Natasha Schneider,Finance,13.9,3.4,6,3,Remote,80,30372.0,16,Medium
EMP3543,Nicholas Solis,Finance,8.2,3.6,8,1,Onsite,49,128920.0,3,High
EMP5874,Amy Andrews,Marketing,5.8,5.3,1,1,Hybrid,87,223563.0,2,High
EMP5292,William Dickson,Sales,6.3,5.4,8,4,Remote,69,137803.0,23,High
EMP5897,Bradley Adams,Support,6.3,3.0,6,3,Remote,59,143519.0,16,Medium
EMP1964,Fernando Estrada,it,6.3,3.3,5,5,Onsite,91,39558.0,23,High
EMP1564,Mitchell Bruce,HR,12.1,5.9,6,0,Remote,54,224615.0,15,Medium
EMP5710,Wesley Gonzalez,HR,13.6,7.1,3,7,Remote,86,52910.0,16,Low
EMP5404,John Wiley,IT,8.2,4.6,10,10,Hybrid,56,141029.0,23,Medium
EMP3232,Joseph King,IT,4.4,5.1,8,6,Onsite,79,163729.0,30,High
EMP2665,Christian Meadows,Support,10.5,5.5,5,3,Hybrid,99,93905.0,15,Medium
EMP2578,Andrew Fitzgerald,Marketing,10.9,5.9,8,9,Onsite,60,122591.0,18,High
EMP3157,Nicole Lowe,Finance,11.3,5.7,1,9,Onsite,92,37449.0,16,High
EMP2335,,Marketing,10.1,3.7,8,1,Hybrid,62,233077.0,29,High
EMP4749,Stephanie Brown,HR,5.2,5.7,9,3,Remote,98,,0,High
EMP4306,Walter Huang,Finance,5.6,4.3,10,11,Remote,97,213409.0,14,High
EMP3092,Cole Woods,HR,13.0,4.4,1,11,Remote,51,76342.0,26,Low
EMP3574,Alicia Malone,IT,8.2,4.6,7,9,Remote,51,146740.0,14,High
EMP3673,Mark Edwards,Marketing,4.2,3.0,10,7,Hybrid,59,204831.0,21,High
EMP2564,Anita Adams,Operations,7.1,8.1,10,11,Hybrid,good,112206.0,26,High
EMP2172,Alexis Howard,Support,7.2,4.2,3,8,Onsite,96,174918.0,25,High
EMP2611,Steven Lewis,Finance,7.0,7.0,10,6,Hybrid,98,72516.0,21,Low
EMP1325,Michael Lawson,Marketing,9.5,6.7,8,1,Hybrid,48,104864.0,0,High
EMP2051,Michael Duarte,HR,6.4,3.1,5,10,Remote,98,210911.0,11,High
EMP4039,Katherine Graham,Finance,10.5,6.1,4,3,Onsite,69,35568.0,6,Low
EMP4652,Joshua Keller,HR,14.2,5.4,7,9,Remote,76,229235.0,12,High
EMP5959,Raymond Anderson,HR,9.8,6.0,8,3,Onsite,68,62728.0,16,Medium
EMP2634,Chelsea Best,IT,11.1,6.2,1,7,Hybrid,70,241990.0,23,Medium
EMP3651,Luis Jones,Marketing,6.2,7.4,1,0,Remote,54,138243.0,13,High
EMP2196,Ryan Harding,Marketing,14.9,7.0,2,12,Hybrid,69,239484.0,20,High
EMP1620,Clinton White,Finance,10.7,5.4,2,1,Hybrid,50,115079.0,7,High
EMP2550,Mitchell Meyers,HR,13.6,7.0,8,3,Remote,50,25700.0,25,Low
EMP4100,Christopher Morris,Sales,7.1,3.8,5,7,Onsite,82,43507.0,19,Low
EMP2482,Anthony Lindsey,IT,9.5,6.4,9,11,remote,66,166287.0,23,Low
EMP2189,Julie Gonzales,Support,4.8,7.4,5,11,Onsite,99,76142.0,22,Medium
EMP1328,Matthew Sampson,Finance,12.1,6.8,10,12,Hybrid,55,110429.0,12,Medium
EMP1648,Laura Ewing,IT,6.1,7.1,6,11,Hybrid,48,90718.0,28,High
EMP1897,Tabitha Ross,Finance,13.1,6.0,1,2,REMOTE,64,183488.0,21,Medium
EMP2662,Madison Espinoza,Support,12.6,7.6,4,4,Onsite,72,105054.0,10,Medium
EMP2123,Ruth Silva,Support,13.8,6.2,8,11,Onsite,43,244283.0,20,High
EMP3101,Stephen Davis DDS,Operations,11.7,8.7,2,8,Onsite,70,128443.0,29,High
EMP5812,Joseph Rodriguez,HR,13.7,6.0,5,12,Onsite,68,149034.0,6,High
EMP4456,,Finance,13.0,5.1,9,3,Onsite,82,220962.0,27,Low
EMP5587,Nicholas Smith,IT,11.3,5.5,4,9,remote,73,248669.0,2,High
EMP5444,Andrea Carpenter,IT,5.5,3.2,7,8,Hybrid,48,236746.0,29,High
EMP3118,Paul Jackson DDS,Support,10.6,6.7,8,9,Onsite,62,231182.0,0,High
EMP2881,Lauren Dodson,,11.7,6.3,1,3,Onsite,77,34438.0,6,Medium
EMP4571,Brian Forbes,Finance,11.4,8.0,4,12,Onsite,90,105096.0,4,High
EMP3305,Andrea Watson,Marketing,8.4,7.9,8,4,Hybrid,93,139681.0,28,Low
EMP2519,Jeffrey Brown,Sales,6.4,8.3,9,3,Onsite,89,188915.0,3,Medium
EMP5969,Kevin Woods,Marketing,7.9,7.4,2,1,Onsite,97,38244.0,4,Low
EMP4008,Mr. Jason Adams MD,Marketing,14.0,6.4,7,11,Onsite,43,90516.0,19,Medium
EMP2023,Dylan Reed,IT,7.2,3.2,3,2,Hybrid,90,179566.0,13,Medium
EMP5595,Linda Mcbride,Operations,6.0,3.5,10,1,Hybrid,81,204719.0,3,Low
EMP3572,Fernando Olson,Support,13.0,5.3,6,6,Hybrid,84,33853.0,8,Low
EMP3910,Laurie Adams,HR,4.4,4.6,10,0,Hybrid,77,84027.0,5,Low
EMP4365,Alexander Warren,Operations,4.7,3.8,3,0,Onsite,92,245466.0,1,High
EMP2580,Robert Jenkins,Sales,7.7,8.4,3,5,Remote,59,67662.0,14,Low
EMP2672,Mark Levine,Finance,7.1,6.6,7,0,Hybrid,46,39710.0,20,High
EMP1809,James Dunn,Sales,7.7,8.0,7,5,Remote,47,204329.0,18,Medium
EMP5734,Mr. John Guerrero,Operations,14.3,3.3,9,10,Hybrid,74,135938.0,15,High
EMP1978,Wanda Preston PhD,Support,11.6,8.2,10,11,Onsite,71,104377.0,19,Medium
EMP3649,Shane Lee,Marketing,13.5,3.5,10,7,Onsite,49,241369.0,24,High
EMP4628,Deborah Adams,Finance,9.0,8.2,3,0,remote,52,110803.0,19,Low
EMP2919,Joshua Craig,Sales,8.2,5.0,10,7,Onsite,42,109639.0,9,Medium
EMP3876,Justin Lane,Marketing,7.5,,9,0,Hybrid,89,73683.0,28,Low
EMP3680,Tyler Hoffman,Support,13.2,4.1,9,4,Remote,62,161336.0,3,Low
EMP2084,,HR,7.5,5.6,4,0,Onsite,88,,18,Medium
EMP3275,Cameron Jackson,HR,10.5,3.6,2,2,Onsite,65,37692.0,20,Low
EMP3585,Deborah Kelly,Support,13.4,4.6,4,2,Onsite,46,27090.0,28,Medium
EMP4813,Katherine Schultz,Sales,14.0,5.0,9,12,Hybrid,52,77864.0,0,High
EMP3836,Amanda Spears,HR,6.5,7.1,5,8,Onsite,95,156777.0,25,Low
EMP4552,Joshua Ballard MD,Sales,10.6,6.1,6,12,remote,79,37095.0,20,High
EMP1174,Curtis Hutchinson,Sales,12.2,4.3,3,1,Onsite,72,190996.0,3,Low
EMP5852,Brad Higgins,Support,14.7,6.6,5,0,Onsite,88,89437.0,21,High
EMP5311,Lindsay Gibson,Marketing,8.7,5.9,2,2,Remote,47,55901.0,17,High
EMP2700,David Acosta,Marketing,13.7,3.7,3,0,Onsite,71,78497.0,9,Medium
EMP5627,Hannah Riley,Support,5.8,5.2,6,5,Remote,46,76418.0,26,High
EMP1217,Paul Espinoza,Finance,11.5,5.6,3,1,Hybrid,55,229083.0,20,Medium
EMP5607,Philip Spears,IT,,5.4,2,10,Remote,55,,5,Medium
EMP5868,Kathleen Whitaker,Operations,14.0,8.1,1,0,Onsite,79,87237.0,21,High
EMP2444,Michael Thompson,Marketing,9.5,5.4,1,8,Hybrid,84,54065.0,18,High
EMP1690,Amy Anderson,HR,10.9,8.3,1,8,Hybrid,100,98451.0,7,Medium
EMP4539,Stephanie Williams,Marketing,13.2,4.3,10,10,Onsite,77,178419.0,1,Low
EMP3992,Michael Decker,Support,13.0,3.5,9,1,Remote,66,148594.0,16,Medium
EMP3402,Mr. Steven Perry,Support,11.1,6.8,2,9,Hybrid,72,222949.0,1,Medium
EMP3407,Cindy Howard,Finance,8.3,4.6,2,0,Hybrid,97,194687.0,12,Low
EMP2106,James Anderson,IT,14.0,5.3,4,3,Hybrid,58,197902.0,16,Low
EMP4543,,,10.4,7.5,1,4,Remote,84,182824.0,26,Medium
EMP1818,Benjamin Curtis,IT,13.3,8.5,8,2,Remote,50,200673.0,29,High
EMP4488,John Rubio,,8.9,5.8,10,9,Hybrid,44,53888.0,22,High
EMP1611,Sarah Kelly,Sales,8.6,7.5,6,6,Remote,57,,5,High
EMP4097,Aaron Gillespie,HR,6.1,,8,3,Onsite,79,210888.0,5,High
EMP4499,Christopher Knight,Support,12.9,4.1,3,12,Onsite,81,123902.0,23,Low
EMP5003,Dr. Tara Alvarado,Support,12.3,5.8,3,7,Onsite,95,90565.0,10,Low
EMP1576,Christian Cervantes,Finance,,4.1,9,4,Hybrid,50,214841.0,21,High
EMP3215,,Support,10.9,4.4,1,11,Hybrid,57,32837.0,21,Medium
EMP5601,Jeffrey Williams,IT,10.0,7.1,3,7,Remote,good,234529.0,19,High
EMP2180,Ashley Collins,IT,14.4,,3,5,Hybrid,64,176235.0,23,Low
EMP1888,Stephanie Hudson,Finance,5.5,7.6,5,8,Hybrid,86,35645.0,2,Low
EMP4375,Alejandro Morrison,IT,7.0,3.4,7,6,Onsite,97,158423.0,10,Low
EMP2973,Tanner Watkins,Support,9.7,4.4,2,9,Onsite,43,175106.0,20,Low
EMP3867,Christopher Ross,HR,4.2,3.7,5,7,Hybrid,66,93046.0,24,High
EMP1817,Steven Hayes,Support,6.4,7.6,4,4,Remote,43,75782.0,3,High
EMP4535,Mary Chen,,9.9,3.6,1,6,Onsite,44,154110.0,6,High
EMP3569,Candace Kelly,Finance,9.3,5.3,5,9,Hybrid,80,144562.0,25,Low
EMP1208,Marissa Velasquez,Marketing,7.9,5.0,3,12,Onsite,83,146798.0,22,Low
EMP1293,Jane Thomas,Support,4.6,5.3,10,9,Onsite,42,44079.0,6,High
EMP2119,Erin Conway,Marketing,6.8,7.3,3,5,Hybrid,82,221260.0,14,Low
EMP3380,Connie Roth,Operations,8.8,7.6,4,3,Onsite,82,101931.0,20,High
